frame,r_hip_x,r_hip_y,r_hip_z,r_knee_x,r_knee_y,r_knee_z,r_ankle_x,r_ankle_y,r_ankle_z,r_angle,l_hip_x,l_hip_y,l_hip_z,l_knee_x,l_knee_y,l_knee_z,l_ankle_x,l_ankle_y,l_ankle_z,l_angle,r_knee_angle,r_hip_angle,r_ankle_angle,l_knee_angle,l_hip_angle,l_ankle_angle,r_thigh_length,r_calf_length,l_thigh_length,l_calf_length,hip_width,r_knee_flexion,l_knee_flexion
46,-0.04210776835680008,0.0024073044769465923,-0.09883705526590347,-0.1554989218711853,0.33641740679740906,-0.07091940939426422,-0.4824901223182678,0.5769510269165039,0.010848503559827805,144.78306355302317,0.04199748486280441,-0.0027278743218630552,0.10028016567230225,0.2773033678531647,0.24978607892990112,0.19905100762844086,0.2944326102733612,0.5995895266532898,0.33617082238197327,141.65795091518837,144.78306355302317,162.66586826169936,174.4616026584504,141.65795091518837,145.00074418029618,163.3019832163015,0.3538356922336453,0.4140841208816019,0.359009518505334,0.37610863667709415,0.21621223682896343,106.2417190550118,113.14148428071633
47,-0.04265642166137695,0.003056309884414077,-0.09877407550811768,-0.1542338728904724,0.3365681767463684,-0.056700341403484344,-0.4798640310764313,0.5770650506019592,0.0426349863409996,144.85553949035673,0.042536213994026184,-0.003391582053154707,0.10020846873521805,0.28331640362739563,0.2502394914627075,0.20156891644001007,0.2944992780685425,0.6006273627281189,0.3417397737503052,140.2996988729338,144.85553949035673,163.8765026590538,173.70005967434142,140.2996988729338,144.64250008854032,162.87702640279738,0.3541890625951548,0.416822808388203,0.3641122924752829,0.3775507730753257,0.21654887068258724,105.56368753930644,112.28632869440074
48,-0.04280424490571022,0.0038050005678087473,-0.09866932779550552,-0.15297648310661316,0.33673715591430664,-0.05545308068394661,-0.4777570068836212,0.5774157047271729,0.04508945718407631,144.78962491485163,0.04272313788533211,-0.00415116548538208,0.10009829699993134,0.28930604457855225,0.2508672773838043,0.20123286545276642,0.29181715846061707,0.600914478302002,0.340616375207901,138.43186895242988,144.78962491485163,162.65116185572427,172.90542464125429,138.43186895242988,143.44140417480548,162.77583763696853,0.35334032624124356,0.4165541434249307,0.3688708947759947,0.37678523240070516,0.21653360582637282,105.72638910866678,112.02202269770183
49,-0.04510857164859772,0.0048031555488705635,-0.09858468174934387,-0.15439355373382568,0.3372926414012909,-0.05652894824743271,-0.4771168529987335,0.5778207778930664,0.04267343133687973,144.80358140697183,0.044897839426994324,-0.005152750760316849,0.10001099854707718,0.29172027111053467,0.25148776173591614,0.20051006972789764,0.28989720344543457,0.6012954115867615,0.3317016363143921,137.8683805297534,144.80358140697183,161.0852383700596,172.69920638242152,137.8683805297534,143.59242846587267,162.9376819021465,0.35250695061538745,0.4145421865719139,0.369980714017248,0.3736039916988331,0.2182670802882195,106.06488488249047,113.36057913482712
50,-0.049595993012189865,0.005967456381767988,-0.09818537533283234,-0.15591464936733246,0.3392622470855713,-0.057623833417892456,-0.4745670258998871,0.5792568922042847,0.04637285694479942,144.42199331306202,0.04921384155750275,-0.006309806369245052,0.09957604110240936,0.2940674424171448,0.2503318190574646,0.1816076934337616,0.2900814712047577,0.601523220539093,0.32330092787742615,136.96233758322924,144.42199331306202,160.21884143205185,172.0295147906217,136.96233758322924,143.9781428321068,163.21183498863505,0.3521850548816238,0.4122524449435027,0.36407059993881447,0.37871923786394,0.2214129454634948,106.75128348323832,112.84305844643433
51,-0.05330009385943413,0.006383213680237532,-0.09784893691539764,-0.16903045773506165,0.3401927351951599,-0.060190632939338684,-0.47480377554893494,0.5836771726608276,0.044881924986839294,147.00963855346865,0.052819859236478806,-0.006718368735164404,0.09922733157873154,0.29440417885780334,0.24987801909446716,0.17252714931964874,0.2899945378303528,0.6034968495368958,0.3084454834461212,136.9339591655533,147.00963855346865,158.68639796433573,171.70757345886017,136.9339591655533,144.03362055617876,162.92925496947169,0.35530333749510407,0.40474959617524836,0.35996882228182575,0.3788660920815921,0.22421452118548527,106.95094619283597,114.4304871189223
52,-0.05678984522819519,0.006427314132452011,-0.09740685671567917,-0.1726473569869995,0.34076619148254395,-0.060361143201589584,-0.47463667392730713,0.5852228999137878,0.046794552356004715,147.3170484033456,0.05626654252409935,-0.0067586894147098064,0.09875577688217163,0.29703792929649353,0.24441781640052795,0.1540578007698059,0.2906639277935028,0.6051830053329468,0.2783650755882263,135.5351622652787,147.3170484033456,159.24662223808403,171.14118656509697,135.5351622652787,143.38059311863026,163.21974602914202,0.3557777857433334,0.40303718554687185,0.3523049979888484,0.3816339188455165,0.22679373078016862,107.34748495256049,116.44016731869787
53,-0.0600685253739357,0.006520332768559456,-0.09670175611972809,-0.17778350412845612,0.34216073155403137,-0.05824621021747589,-0.47301700711250305,0.5881771445274353,0.06349895149469376,147.7775232377826,0.0594913549721241,-0.006851369049400091,0.09802532941102982,0.29645106196403503,0.24111683666706085,0.12240925431251526,0.2910822033882141,0.6096521615982056,0.2311743050813675,134.5904609105094,147.7775232377826,159.46270221263492,170.03463727459084,134.5904609105094,143.8266976239803,163.80042847521722,0.35775707195062967,0.403123778927582,0.3438498357968703,0.3842875832410704,0.22889299953728523,107.35740725905163,119.68791957685444
54,-0.06525175273418427,0.006675159092992544,-0.09404247999191284,-0.19323109090328217,0.34510213136672974,-0.05469708517193794,-0.4717337489128113,0.5977874398231506,0.08375108987092972,150.2369218469261,0.0646638497710228,-0.007003696635365486,0.09537024050951004,0.2965315580368042,0.24015508592128754,0.0953902006149292,0.2966196835041046,0.611808180809021,0.20199930667877197,134.52390916652706,150.2369218469261,158.65844045990468,168.34715592383697,134.52390916652706,144.6020682702371,164.40550022963356,0.3639499782306751,0.400726206780627,0.3388954091304841,0.3866413482821778,0.23009205452617945,107.50692813579138,120.82265347561183
55,-0.07133074104785919,0.006830405909568071,-0.091197669506073,-0.21037106215953827,0.3526255190372467,-0.058006130158901215,-0.47137704491615295,0.6082661747932434,0.0768984854221344,152.42133363554655,0.07073631137609482,-0.00716974725946784,0.09257479012012482,0.29621821641921997,0.24070745706558228,0.06032920256257057,0.29681986570358276,0.6142592430114746,0.17294418811798096,132.71685543396248,152.42133363554655,156.09042852078971,167.92767446068825,132.71685543396248,145.42706422197756,164.21551263774776,0.37417662866894524,0.38945541877751455,0.33663775166016574,0.3901582162877932,0.23270446620176732,108.56669597874564,120.6430796392132
56,-0.07419436424970627,0.006610075943171978,-0.08695029467344284,-0.22238141298294067,0.35888996720314026,-0.05811303108930588,-0.4661089777946472,0.6229442358016968,0.07617064565420151,154.77942739492926,0.0737922415137291,-0.006958954501897097,0.08846808224916458,0.29601600766181946,0.2507466673851013,0.0438019223511219,0.302180677652359,0.6247203350067139,0.15222233533859253,134.03561691410664,154.77942739492926,155.33813925822864,167.1043606189511,134.03561691410664,146.95665087551754,163.61469144641163,0.3832650662001718,0.38361424433135694,0.34320643297182424,0.3894217420520152,0.22990380822153345,110.30104896633085,122.47389503256346
57,-0.07689692080020905,0.004162417259067297,-0.0834316685795784,-0.23753799498081207,0.3627646267414093,-0.057002127170562744,-0.46233662962913513,0.6320158839225769,0.07480607181787491,157.31155350201286,0.07671596854925156,-0.004489217419177294,0.08505582064390182,0.292512446641922,0.2643335163593292,0.005123778246343136,0.3021828234195709,0.6269153356552124,0.10553327947854996,133.41495204941592,157.31155350201286,155.2800347966045,166.209638385901,133.41495204941592,148.01210903560514,164.25045488292852,0.39382689092875106,0.37470530681318764,0.35386849754562116,0.37635244094948384,0.22816617755865523,111.51890473868926,123.88777430053538
58,-0.0794663280248642,0.003166778013110161,-0.08220279216766357,-0.23225511610507965,0.3654812276363373,-0.05706687644124031,-0.4598132073879242,0.6386484503746033,0.07356643676757812,156.65501855979588,0.07937809079885483,-0.0034788369666785,0.08380132168531418,0.28881707787513733,0.2740119397640228,0.0150105319917202,0.30159056186676025,0.6323079466819763,0.11596287786960602,136.12562484962882,156.65501855979588,155.4180142037601,166.33407971553137,136.12562484962882,150.75017825933537,163.7797390107034,0.3940152134476647,0.37877180334172456,0.35439807170019344,0.3724655240487134,0.2298544744093903,113.01249305415686,125.68052577710755
59,-0.08738259971141815,0.0023282773327082396,-0.0778709203004837,-0.2292969673871994,0.37120887637138367,-0.05229039117693901,-0.44829699397087097,0.644439697265625,0.09456805884838104,154.39771988693124,0.08737601339817047,-0.002661772072315216,0.07952654361724854,0.28821760416030884,0.2720944285392761,-0.055463653057813644,0.3025660812854767,0.6289743781089783,0.023239078000187874,132.41091697735683,154.39771988693124,157.39474624454223,165.88027253266395,132.41091697735683,146.19973263532387,163.6806894242698,0.39606432251616575,0.37971502139634833,0.3661293044168347,0.3657366498953485,0.23524335292795262,114.66744500732159,125.99313659334719
60,-0.09903991967439651,0.0012269319267943501,-0.06605200469493866,-0.229928657412529,0.3700840175151825,-0.02068108692765236,-0.42702633142471313,0.6525951623916626,0.1331528276205063,157.1534571282634,0.09879465401172638,-0.0016012177802622318,0.0675864964723587,0.29132574796676636,0.2706263065338135,-0.12213628739118576,0.31357356905937195,0.6286346316337585,-0.07430747896432877,131.87614496217367,157.1534571282634,158.8148723119215,165.0695158205682,131.87614496217367,139.84692883185758,164.35376837139864,0.39401260314168507,0.37725974254569344,0.38362844244219996,0.3618736261456056,0.23875880291745738,117.90648751787226,126.82145393037386
61,-0.10718274861574173,0.0012532765977084637,-0.052075400948524475,-0.22790472209453583,0.3696996569633484,-0.011439317837357521,-0.403816819190979,0.6650376319885254,0.12794743478298187,159.80203709147233,0.10676806420087814,-0.0016292399959638715,0.05340123549103737,0.29378122091293335,0.2698836326599121,-0.1388222724199295,0.3314504623413086,0.628452718257904,-0.0822639912366867,132.1852893043348,159.80203709147233,156.82356919907158,166.08202762060586,132.1852893043348,137.89936688697097,165.1480498534122,0.38984332921800025,0.3709423839397221,0.3816320712346529,0.3649515037190175,0.23855519286196353,123.69598623678986,124.62188917650467
62,-0.11273889243602753,0.0003128155367448926,-0.043888967484235764,-0.22648197412490845,0.36374297738075256,0.0014549704501405358,-0.3853066861629486,0.6652165651321411,0.14372192323207855,161.23008909025407,0.11217673122882843,-0.0007496663019992411,0.04511885717511177,0.29393693804740906,0.28656983375549316,-0.11715494841337204,0.3338058292865753,0.6303979158401489,-0.03993312269449234,134.41634451198723,161.23008909025407,157.7702862344956,165.97121864399796,134.41634451198723,136.51236296845323,164.23793834301202,0.38350364258692726,0.369258038666078,0.37672543831839866,0.35464135247600537,0.2418895605163603,126.10911815362033,125.51554884198256
63,-0.1158522292971611,-0.00016383989714086056,-0.03379732370376587,-0.2258899062871933,0.3565150797367096,0.016902340576052666,-0.36875706911087036,0.6635338664054871,0.17409484088420868,161.28382323316893,0.11529362201690674,-0.0003120352339465171,0.03488503396511078,0.300391286611557,0.2900342345237732,-0.12472231686115265,0.35181424021720886,0.6293679475784302,-0.04067239910364151,134.88033222147206,161.28382323316893,158.9921740813609,164.83494645742002,134.88033222147206,132.36514119022002,164.5767173896387,0.37669430315126845,0.3733377073562018,0.3795215517442904,0.3533497950304113,0.2411341800668634,126.56040859107873,123.71801546696884
64,-0.11688384413719177,-0.0007195115322247148,-0.02790309302508831,-0.2242974042892456,0.35392192006111145,0.028678104281425476,-0.362350732088089,0.6633909940719604,0.19096261262893677,161.7607497161634,0.11638302356004715,0.00022564039682038128,0.028913093730807304,0.30636686086654663,0.29445022344589233,-0.1283654421567917,0.36939874291419983,0.6292238831520081,-0.0398026742041111,135.59703772065785,161.7607497161634,159.3914375691526,165.0325014851051,135.59703772065785,131.36009378849042,165.31241954730586,0.3748461681753576,0.37572076165027224,0.3839251249385086,0.35197980802161905,0.24008832531993504,126.55592695513988,122.03905337650625
65,-0.1176014319062233,-0.0016182009130716324,-0.01863974705338478,-0.2235167771577835,0.3528246581554413,0.03297501802444458,-0.358181357383728,0.6681103110313416,0.18959316611289978,162.26988522955963,0.11716669052839279,0.0010916584869846702,0.019649069756269455,0.30573245882987976,0.3060150742530823,-0.1207020953297615,0.37501853704452515,0.6343141794204712,-0.023820048198103905,137.77749685875227,162.26988522955963,159.73604608095494,165.38546767808333,137.77749685875227,133.33021699493779,165.00147363810393,0.3735128976065732,0.3769201989645418,0.38501141281603696,0.3492377329907165,0.23788536765031645,128.3824010820574,122.43045088795844
66,-0.11740683764219284,-0.002316297497600317,-0.013762269169092178,-0.2229895144701004,0.3528699576854706,0.03125033527612686,-0.3499595820903778,0.6736135482788086,0.18893125653266907,161.71202647739534,0.1170223131775856,0.0017782446229830384,0.014841076917946339,0.3000621795654297,0.3064839839935303,-0.1334824413061142,0.3733101785182953,0.6347400546073914,-0.024507014080882072,135.58469355447224,161.71202647739534,160.22918015710593,165.78617233777774,135.58469355447224,133.07153160670765,165.24506715215236,0.3732708293934334,0.3792902871238816,0.38516106546611756,0.3535434357817622,0.23620318252859032,129.83257912706256,120.4877949829855
67,-0.11693096905946732,-0.0032783153001219034,-0.009451715275645256,-0.2225552648305893,0.3508278727531433,0.03205661475658417,-0.3479481637477875,0.6730355024337769,0.18748463690280914,161.65080202907944,0.11658655852079391,0.0027230279520154,0.010568142868578434,0.2950460910797119,0.3111729919910431,-0.1199500635266304,0.3713766932487488,0.635220468044281,-0.021288419142365456,139.83238833631208,161.65080202907944,160.7230771373157,166.10812497087576,139.83238833631208,132.86015944347363,167.23084955457603,0.3718475840136982,0.3790765170668824,0.37950518741836364,0.34722794766056597,0.2344509469550995,130.43932133500036,123.3131265681616
68,-0.11639449000358582,-0.0036965080071240664,-0.007754193618893623,-0.22051510214805603,0.35063230991363525,0.03493287414312363,-0.3474193513393402,0.67200767993927,0.19378381967544556,161.2370088526655,0.11607429385185242,0.0031428865622729063,0.008845911361277103,0.2811567187309265,0.3163332939147949,-0.11624322831630707,0.36814579367637634,0.6360047459602356,-0.012982440181076527,141.21048269191542,161.2370088526655,161.08349078151542,166.4798764541948,141.21048269191542,134.9960799077425,166.28709498676406,0.3717690127439091,0.38028994177920344,0.3754833300252782,0.3470154561096876,0.23316105221639194,130.06109534105875,123.624606354077
69,-0.11592883616685867,-0.003712848061695695,-0.007575833238661289,-0.2188757061958313,0.35046350955963135,0.03106652945280075,-0.33932816982269287,0.6754467487335205,0.19192469120025635,160.67425589009562,0.11562409996986389,0.003159507643431425,0.00866849534213543,0.2732076942920685,0.3198995888233185,-0.10208925604820251,0.3696611225605011,0.6425689458847046,-0.007904077880084515,145.60421405111825,160.67425589009562,161.18364843395406,165.33589336062494,145.60421405111825,136.35630287518464,166.611549356461,0.37085331674538224,0.3820971734238612,0.3707076310495786,0.3496993359983717,0.23222374925385172,131.02086172804707,126.02048059664085
70,-0.11549842357635498,-0.003683047369122505,-0.004943439271301031,-0.21891477704048157,0.3484254777431488,0.0012823418946936727,-0.3356911242008209,0.681343674659729,0.13276639580726624,160.31832250659707,0.11518581211566925,0.003132515586912632,0.006037476938217878,0.2692939043045044,0.3309069871902466,-0.0874229222536087,0.3707062005996704,0.6552047729492188,0.0030988878570497036,149.61382376763663,160.31832250659707,159.9518441665603,166.31150699806213,149.61382376763663,138.47399719033987,166.3402217924007,0.36703421635003325,0.37650935915005257,0.37405915913131027,0.3516357572741157,0.2310459889632831,135.7600921252597,128.45281017113012
71,-0.11521491408348083,-0.0036507612094283104,-0.0009807542664930224,-0.21880483627319336,0.34834375977516174,-0.004327281843870878,-0.33757996559143066,0.6926378607749939,0.1107359454035759,161.7590785293498,0.11488042771816254,0.0030948573257774115,0.0021996423602104187,0.26326361298561096,0.3489097058773041,-0.0522133931517601,0.37213003635406494,0.6748843789100647,0.029656708240509033,157.8632479804469,161.7590785293498,160.23368902844408,166.97572455115198,157.8632479804469,143.96728179666022,166.2582463998772,0.3669362533591739,0.38194961132647354,0.38021869704481426,0.353290389195397,0.2302161693081977,137.93731527464462,132.75980117611647
72,-0.11496993899345398,-0.0035624057054519653,0.007458332926034927,-0.22851108014583588,0.3478418290615082,-0.012838068418204784,-0.3390783667564392,0.6927105188369751,0.09050969779491425,160.9267121602402,0.11468329280614853,0.0029989355243742466,-0.006151397246867418,0.2560182809829712,0.3541783094406128,-0.05555409938097,0.37143537402153015,0.6785344481468201,0.030086396262049675,158.47046382941417,160.9267121602402,158.45227658470134,168.0392926352986,158.47046382941417,145.6529735857131,167.07972673390742,0.3698492542291581,0.3766169125744621,0.38176322311780475,0.354770777511133,0.23014969656750667,138.13415194153472,133.01184252223337
73,-0.11348728090524673,-0.003412289544939995,0.016858074814081192,-0.2391960322856903,0.34502533078193665,-0.0113443061709404,-0.3412618637084961,0.6907491087913513,0.09008671343326569,159.65173890604723,0.1133347675204277,0.0028395443223416805,-0.015398459509015083,0.24641168117523193,0.3621917963027954,-0.053915735334157944,0.3688122630119324,0.6793531179428101,0.04815477877855301,157.53483923617205,159.65173890604723,158.68537812827344,166.86411194400213,157.53483923617205,148.8688095504012,165.80716745166796,0.37149271826768165,0.37447378594913755,0.3851325570349797,0.3549529493181269,0.2291894654761867,137.11053152210536,132.2373833685031
74,-0.11189189553260803,-0.003093038685619831,0.023421868681907654,-0.2583019435405731,0.33799847960472107,-0.017528217285871506,-0.34703555703163147,0.6894577741622925,0.07545304298400879,157.44879844723806,0.11184027791023254,0.0025195032358169556,-0.02182958275079727,0.22994501888751984,0.3711073100566864,-0.05541789159178734,0.3648480176925659,0.6834515333175659,0.053978294134140015,156.55675761280432,157.44879844723806,155.46358530709583,167.42321531757415,156.55675761280432,152.51717369479283,165.4707388569751,0.37343839592103156,0.37422293443275423,0.3885020922326267,0.35738670700295777,0.2283315131930843,135.88954586791598,132.49837599414127
75,-0.11148621886968613,-0.0030784031841903925,0.02640603668987751,-0.27300572395324707,0.3225102126598358,-0.04889267683029175,-0.34766054153442383,0.6777066588401794,0.039191409945487976,150.85193788519328,0.11145047843456268,0.002505639335140586,-0.024924155324697495,0.21961741149425507,0.38102972507476807,-0.05588555335998535,0.3634989857673645,0.6843855977058411,0.06160258501768112,154.47111888578416,150.85193788519328,151.36382912531548,166.76014818930253,154.47111888578416,156.6326763264569,164.85716418948283,0.3711689555276139,0.37349252135798866,0.3948913484249311,0.3557107751172542,0.22883780532953266,133.2981278637272,131.9653947618148
76,-0.11004040390253067,-0.0030687288381159306,0.030663849785923958,-0.2876846194267273,0.30285564064979553,-0.08307280391454697,-0.3483923077583313,0.6572847962379456,0.002407298656180501,142.86252795251238,0.11002243310213089,0.0025035508442670107,-0.029288889840245247,0.21491536498069763,0.3864976763725281,-0.05158085376024246,0.3590075969696045,0.6857460141181946,0.07754644751548767,153.4998794249552,142.86252795251238,147.04723465029556,165.53001327996154,153.4998794249552,159.82044450124056,163.67949248000963,0.3715954972154052,0.3696110086144599,0.39868652755480216,0.3563509490626377,0.22815133907142027,128.93487234229477,131.51132505715785
77,-0.1088511049747467,-0.0029789560940116644,0.031081920489668846,-0.28540465235710144,0.30068618059158325,-0.07030265033245087,-0.3505719006061554,0.6553671360015869,0.0143979387357831,144.76840751714178,0.10888688266277313,0.002421455690637231,-0.029628721997141838,0.2177538424730301,0.3826780915260315,-0.04652302712202072,0.35704150795936584,0.6850600242614746,0.07289707660675049,156.21262597086357,144.76840751714178,146.09091108995887,166.4939074886266,156.21262597086357,158.84671423701957,163.93261619994402,0.3655988259449965,0.3704315593512689,0.3958946091838486,0.35369061081126524,0.22610788977619037,129.3919204920066,132.59465981691096
78,-0.1072387546300888,-0.0029651131480932236,0.03180514648556709,-0.27992597222328186,0.3009314239025116,-0.062003690749406815,-0.3517737090587616,0.6561985015869141,0.024497205391526222,146.3463314463756,0.10728947818279266,0.002408970147371292,-0.030238494277000427,0.22163844108581543,0.37867748737335205,-0.04532979801297188,0.3570466637611389,0.6837736368179321,0.07019084692001343,157.61920395252076,146.3463314463756,146.31404741020987,166.29873602669792,157.61920395252076,153.7773908350139,163.81374650154822,0.36190341017294414,0.37263816069745204,0.39354978061343954,0.3532195727585497,0.223384549161662,129.5467794314901,132.6988047340099
79,-0.1058671623468399,-0.0029441805090755224,0.03144698590040207,-0.2780763506889343,0.3038632869720459,-0.04153067246079445,-0.35618075728416443,0.6571075916290283,0.03167371079325676,151.43622683440566,0.10593497008085251,0.002386174164712429,-0.02985651046037674,0.22278879582881927,0.37603703141212463,-0.045875996351242065,0.36755678057670593,0.6828410625457764,0.0683971717953682,157.64753274515564,151.43622683440566,148.0904715035176,165.74263784998473,157.64753274515564,154.70075101260932,164.40493561353247,0.35932236956736474,0.36910800428843865,0.39182445513503855,0.3579732390641604,0.2205599116973031,131.77389279725733,131.4689908877082
80,-0.10396768152713776,-0.0028183639515191317,0.031844448298215866,-0.2759111821651459,0.3057199716567993,-0.027884317561984062,-0.3595097064971924,0.6575791239738464,0.047856394201517105,153.45516819943217,0.10408790409564972,0.0022628626320511103,-0.03025749698281288,0.2236977219581604,0.3745802044868469,-0.0460372157394886,0.37532341480255127,0.6816734671592712,0.0719505324959755,157.11209277840643,153.45516819943217,150.04272659622444,165.73727723528276,157.11209277840643,155.35951651965013,164.46826800360142,0.35822897345522825,0.36949997531557227,0.3913766869640598,0.3622398810774587,0.2171856283922178,131.6854807287753,130.0145587114319
81,-0.10282254964113235,-0.002803583862259984,0.03287695720791817,-0.27465811371803284,0.30593588948249817,-0.02064710296690464,-0.3602064251899719,0.657554030418396,0.05811727046966553,154.08572967804278,0.10293351858854294,0.0022473966237157583,-0.03131156414747238,0.22578644752502441,0.3733426332473755,-0.04249385744333267,0.3830878436565399,0.6814557909965515,0.08532121032476425,156.47288432970572,154.08572967804278,150.38919156703173,165.84751511939052,156.47288432970572,154.97119484225706,164.10068751412277,0.3573686450997391,0.3703480216685007,0.3910620928655663,0.36880094733020385,0.2155950794684237,131.4601761414521,128.27418429773206
82,-0.10238316655158997,-0.00287739560008049,0.033669549971818924,-0.27394941449165344,0.30642858147621155,-0.020589793100953102,-0.3602731227874756,0.6577595472335815,0.05774647369980812,154.17278285490636,0.1024785041809082,0.002317895647138357,-0.03210024908185005,0.22747203707695007,0.37637823820114136,-0.03676924109458923,0.38937443494796753,0.685588538646698,0.0912240669131279,157.3316762584606,154.17278285490636,150.24335042386747,166.33323044760468,157.3316762584606,155.13525639137714,163.61652992686214,0.3578396864491693,0.3701645590953144,0.39441896838750923,0.37176024966740995,0.2152230509355676,131.45532498335987,127.78926715408468
83,-0.10197989642620087,-0.002868798328563571,0.03414291515946388,-0.27313774824142456,0.3070123493671417,-0.020528126507997513,-0.3552005887031555,0.6568928360939026,0.06059210002422333,153.43085695786795,0.10208069533109665,0.002311541698873043,-0.03263736143708229,0.22817188501358032,0.37868964672088623,-0.0377996489405632,0.40019118785858154,0.684985876083374,0.09362369030714035,156.2604878052255,153.43085695786795,151.4324208351278,166.99874211350823,156.2604878052255,156.59363788824754,164.6659261585825,0.35820421372760947,0.36841709505591813,0.396971176872798,0.3750734791637166,0.21477235942608983,131.6411945538589,126.21285644185485
84,-0.1012745201587677,-0.0026514206547290087,0.03493107855319977,-0.2733311057090759,0.3080093562602997,-0.02059279754757881,-0.35165607929229736,0.659464418888092,0.06114514172077179,152.87481585874377,0.10140322893857956,0.002114294096827507,-0.03346601501107216,0.22895097732543945,0.3788568675518036,-0.038530319929122925,0.4095006585121155,0.6846190690994263,0.09147823601961136,156.1417563927586,152.87481585874377,151.53455913660818,167.383144192583,156.1417563927586,156.57579469809394,165.10187582466597,0.3594391294251843,0.36923780040693877,0.3977801427375916,0.37814142313654897,0.2139606141893882,131.94772959313195,125.24109530521042
85,-0.10035092383623123,-0.0025275256484746933,0.03643449768424034,-0.27849137783050537,0.309266060590744,-0.013476287946105003,-0.35182204842567444,0.6602327227592468,0.07365582883358002,152.02634927819508,0.1004757210612297,0.002000546781346202,-0.03504280000925064,0.22929713129997253,0.37833064794540405,-0.04282200336456299,0.4159204959869385,0.6827868223190308,0.0910869911313057,155.05381970982378,152.02634927819508,151.33228933738167,167.57839217694345,155.05381970982378,156.33329885291366,164.11998922790738,0.36254702907545316,0.36898101709728354,0.3978439603448716,0.38138361418420047,0.21321549856017621,131.34003781115484,124.03887489854503
86,-0.09823908656835556,-0.0024737173225730658,0.04018194600939751,-0.3003203868865967,0.31071794033050537,-0.009279248304665089,-0.35142409801483154,0.6603443622589111,0.07656680047512054,147.71358024205153,0.09821917116641998,0.0019542118534445763,-0.038960542529821396,0.22950536012649536,0.37729978561401367,-0.047270745038986206,0.4156947731971741,0.6774504780769348,0.08936410397291183,154.51335183824412,147.71358024205153,149.24854699895306,167.1142154604616,154.51335183824412,156.94003354815132,164.2925702270456,0.3759950479790495,0.36362036286852667,0.39773033907291355,0.37871627597725327,0.21184661215405765,130.45744402326318,123.10992663329239
87,-0.09794963896274567,-0.0027394213248044252,0.04073050618171692,-0.30897632241249084,0.310827374458313,-0.006892422679811716,-0.3515791893005371,0.6591442823410034,0.07638776302337646,146.2544797584676,0.09787651151418686,0.00221927254460752,-0.03959124907851219,0.2310449779033661,0.3754829466342926,-0.04533069208264351,0.42653319239616394,0.664548397064209,0.1011890172958374,152.52561498552146,146.2544797584676,148.03003256195873,166.76452747865704,152.52561498552146,156.40107156662822,165.979361923958,0.38095188659309775,0.3606594819421732,0.39634902805655303,0.3784739117484679,0.2117169200219692,130.36491043122354,120.14566678163453
88,-0.09863343834877014,-0.0029304258059710264,0.040506768971681595,-0.30430158972740173,0.30891111493110657,-0.01009791437536478,-0.3459368646144867,0.6504772901535034,0.0771210566163063,145.79093455711907,0.09849400818347931,0.0024096460547298193,-0.039298880845308304,0.23803645372390747,0.3751242160797119,-0.04474446550011635,0.4377043545246124,0.6516585946083069,0.11136289685964584,150.60594343968194,145.79093455711907,148.48190082837345,167.1100553644273,150.60594343968194,153.17769324833813,166.00306212457463,0.3769686578449632,0.35497619226058835,0.3980174609342451,0.3751107059273015,0.21273619411495154,130.01663603020455,116.95404711187626
89,-0.09861313551664352,-0.0028642872348427773,0.04042316600680351,-0.30247241258621216,0.30871355533599854,0.0048064859583973885,-0.34131449460983276,0.6458287835121155,0.10350962728261948,145.88389523112875,0.0984630435705185,0.0023422271478921175,-0.039297934621572495,0.24860136210918427,0.37427836656570435,-0.06196118891239166,0.45573893189430237,0.6451977491378784,0.08250582963228226,149.79508477561725,145.88389523112875,148.7667611118883,167.34741619163043,149.79508477561725,149.95768197083117,167.36404287285544,0.37404265094517986,0.3534086791682321,0.40173577086649187,0.37037009074297544,0.21265366688823503,128.94237111439128,114.80355872393274
90,-0.09774194657802582,-0.002843984169885516,0.04312630742788315,-0.3120810091495514,0.30362898111343384,0.016628004610538483,-0.3365185260772705,0.6364216804504395,0.12565544247627258,142.4442018916289,0.0975232645869255,0.0023247988428920507,-0.04225984215736389,0.250169575214386,0.373673677444458,-0.07910513132810593,0.46018683910369873,0.634210467338562,0.06841520965099335,146.7932796292761,142.4442018916289,147.04066085273405,166.81612172357617,146.7932796292761,148.61057638951436,167.3022829237004,0.37492542224526565,0.35104865072119235,0.40318539299048434,0.3657169958075061,0.21318070632709799,126.2685791058076,112.5087100781127
91,-0.09726826846599579,-0.0028312960639595985,0.04541261866688728,-0.3212805986404419,0.29924049973487854,0.015571561641991138,-0.3326015770435333,0.6319301724433899,0.12315872311592102,139.1441764659302,0.09698838740587234,0.0023112278431653976,-0.04471193626523018,0.2524820566177368,0.3734076917171478,-0.09402043372392654,0.4588852524757385,0.6292197108268738,0.04633120447397232,145.9947522003252,139.1441764659302,145.332529093256,166.73760323869502,145.9947522003252,147.816167155614,166.96167702120752,0.3772524122808006,0.3498365049461207,0.4053667408487985,0.35740824098812457,0.214206744301782,125.18535524983659,111.97491378610334
